Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
2325.961742070385,0,-0.005724383289668852,-0.02124406158426933,-1.177248365240883,-0.01706125235009817,-0.0005332064788349637,0.001140665118895268
2337.9287505846087,0,-0.06549467106817716,-0.00650573017273687,-1.256013045163552,-0.019917886028764358,-0.0004628860142476505,-0.0007047954142633134
2350.77793907689,0,0.015251476101244221,-0.08446411446505087,-1.1514566487774351,-0.017388569870142593,-0.0008512537032847204,0.00045879836449214416
2359.9476152518764,0,-0.04529498453475401,-0.06832316129382576,-1.1179265049443718,-0.01685744778514568,-0.001592487178742793,-0.00029989629168175613
2372.12816045852,0,-0.020637148781862596,-0.03779335783659022,-1.1180695698136187,-0.01894234336912287,-0.00047001308273720687,-0.0003654696549332091
2383.0665377139253,0,-0.0687240430293808,0.07005861104260089,-1.203569115018861,-0.018806154483022537,-0.001587035343027955,0.0002710675171058707
2393.494342106453,0,-0.019808019075316666,-0.06596992214739603,-1.0567997998013245,-0.018008181797025034,0.0010605934944479035,0.0001936970516030689
2404.6183532107484,0,0.005272635871405406,0.0022990059403276506,-1.0177911381669311,-0.019647822181622747,-0.0011893088343541477,-0.0007455204343977655
2414.8746925484097,0,-0.11356876304184498,-0.002568088900717672,-1.0482244859326662,-0.019281628361503444,-1.631243438462033e-05,-0.0004445494891493715
2425.1782075148803,0,-0.0010127577045760828,-0.09304574890584985,-1.0441899912070833,-0.02062168946618856,-0.0005558985668597939,-0.001483889475937369
2434.0754480939254,0,-0.015668458065063187,-0.018816672500082055,-1.0680210371301015,-0.020290921436602858,0.0016568307222244974,-0.001479169335187911
2446.6090489202825,0,0.03676666981895803,-0.0037924102031045214,-1.073308650400926,-0.020699116783907994,-0.0020554255715909144,0.00042494196494143293
2457.005794034344,0,-0.01964744348874076,-0.02806023779288853,-0.8995655932371692,-0.020961731856014677,0.0002184968961457751,0.001608498080302274
2465.827819142712,0,-0.0995403307214072,-0.014150479642628878,-0.8918291109377531,-0.021112893355710458,-0.0012690887675724737,-0.0013991720178594233
2477.072702477774,0,-0.022021823799516664,0.013476569390302093,-0.8891094124246003,-0.021788639805135183,-0.00044497970122462174,-0.000683681900042449
2485.7280212692717,0,0.07288225954612361,-0.0032647405050567815,-0.9383680379329784,-0.020505258617991455,0.0007836893394586708,-0.0009749493602451031
2495.66123944451,0,-0.08113187734141823,0.03516561537498588,-0.9086218690028369,-0.022795236490811003,0.0006434836615652938,0.0015385868792866693
2505.979813205251,0,0.038029916316046956,0.020880670012482363,-0.8109084200749654,-0.023534213385492737,0.0011412280854175398,-0.0002762335661059892
2514.2676694417096,0,-0.04090587250076262,0.015276983416743122,-0.8158794564349486,-0.022722718495589867,-0.0002906929290332178,0.000200297135853816
2524.3611159655757,0,0.039094868750913635,-0.011371476055570618,-0.8823315730955251,-0.0262258899360071,-0.0006483259940801958,0.0009115333097866262
2533.974587600452,0,-0.03217817372336031,0.013960647864688869,-0.8320822270811628,-0.02469449726984508,0.00019470413423563929,-0.0015752878831695346
2543.863826553771,0,-0.016969862253961465,0.021296757234305186,-0.7016592844725392,-0.025042450902333747,-0.0007218662688511961,-0.0015486947040963832
2552.099875251192,0,-0.042988304993759476,0.052053128527299715,-0.7235941358543743,-0.02721826148922994,0.0005763635602912117,-1.707737075972646e-05
2561.22897624686,0,0.034979786452736646,-0.00735619683690562,-0.6753062347673534,-0.02589338668639583,-0.00020781771134518862,-6.036783301070603e-05
2570.517381572932,0,0.018678828572389915,-0.07452216665803973,-0.7639927945628018,-0.027548652644750437,-0.00029241091530299177,-0.0006147786466104839
2578.790369563647,0,0.04711849044693639,-0.07554157192952039,-0.7701133558657433,-0.028017602880723275,0.0008568758263113438,-0.0004719408893475608
2588.402385193892,0,-0.11425537107739908,0.061687911592840344,-0.6265970611676455,-0.0302041197190479,-0.0009314029729752138,-0.0015519042943224054
2597.283932383212,0,-0.06663793333432841,-0.15857145203804346,-0.6914084852714726,-0.029125462991530474,0.0001668069645798642,0.0011038549189323142
