alt,pressure,ax,ay,az,pitch,roll,yaw,gps_alt,lat,lon,vel,status,phase
2812.8837890625,,,,,-0.2798037528991699,-19.202829360961914,0.06366212666034698,,,,,7,ARMED
2820.052490234375,,,,,-0.28656458854675293,-19.601177215576172,0.06507990509271622,,,,,7,ARMED
2826.410400390625,,,,,-0.29077282547950745,-20.010555267333984,0.06720446050167084,,,,,7,ARMED
2831.9326171875,,,,,-0.2954511344432831,-20.433242797851562,0.06677398085594177,,,,,7,ARMED
2837.238525390625,,,,,-0.3005286753177643,-20.866674423217773,0.0675094947218895,,,,,7,ARMED
2842.613037109375,,,,,-0.30529698729515076,-21.31401824951172,0.06970739364624023,,,,,7,ARMED
2850.882080078125,,,,,-0.3104979395866394,-21.77610969543457,0.07290340214967728,,,,,7,ARMED
2856.71875,,,,,-0.3151203989982605,-22.251819610595703,0.07333189994096756,,,,,7,ARMED
2863.30224609375,,,,,-0.3220655024051666,-22.74571990966797,0.07476174086332321,,,,,7,ARMED
2865.2421875,,,,,-0.3297649919986725,-23.255502700805664,0.07635612785816193,,,,,7,ARMED
2867.710693359375,,,,,-0.33662882447242737,-23.781604766845703,0.07802825421094894,,,,,7,ARMED
2874.39892578125,,,,,-0.34509024024009705,-24.325345993041992,0.0802231878042221,,,,,7,ARMED
2876.40625,,,,,-0.3508704900741577,-24.886829376220703,0.08189167827367783,,,,,7,ARMED
2879.56494140625,,,,,-0.35657936334609985,-25.46876335144043,0.08551973104476929,,,,,7,ARMED
2883.294921875,,,,,-0.36229875683784485,-26.07404899597168,0.08934085816144943,,,,,7,ARMED
2888.875,,,,,-0.3700190782546997,-26.69813346862793,0.09299304336309433,,,,,7,ARMED
2893.157470703125,,,,,-0.37907204031944275,-27.342193603515625,0.09726030379533768,,,,,7,ARMED
2894.68359375,,,,,-0.3857778012752533,-28.012041091918945,0.09973045438528061,,,,,7,ARMED
2899.437255859375,,,,,-0.39132580161094666,-28.70306396484375,0.10328786075115204,,,,,7,ARMED
2906.568359375,,,,,-0.40085843205451965,-29.419424057006836,0.10980202257633209,,,,,7,ARMED
2910.9912109375,,,,,-0.40833690762519836,-30.16551971435547,0.11449328809976578,,,,,7,ARMED
2914.010009765625,,,,,-0.415820449590683,-30.936372756958008,0.11982543766498566,,,,,7,ARMED
2915.541015625,,,,,-0.42677414417266846,-31.737871170043945,0.12523268163204193,,,,,7,ARMED
2918.697509765625,,,,,-0.4357755780220032,-32.569061279296875,0.13222022354602814,,,,,7,ARMED
2919.43359375,,,,,-0.4431113004684448,-33.4294548034668,0.1377972513437271,,,,,7,ARMED
2921.408203125,,,,,-0.4522179067134857,-34.326168060302734,0.14172665774822235,,,,,7,ARMED
2928.69091796875,,,,,-0.4607553780078888,-35.2525520324707,0.14504772424697876,,,,,7,ARMED
2930.229248046875,,,,,-0.4687521457672119,-36.216304779052734,0.15073132514953613,,,,,7,ARMED
2929.107421875,,,,,-0.47869691252708435,-37.21564483642578,0.16045686602592468,,,,,7,ARMED
2934.35888671875,,,,,-0.4891713261604309,-38.25430679321289,0.16874030232429504,,,,,7,ARMED
2938.228515625,,,,,-0.49920380115509033,-39.33445358276367,0.17665666341781616,,,,,7,ARMED
2937.714111328125,,,,,-0.511114776134491,-40.45554733276367,0.18590380251407623,,,,,7,ARMED
2942.41748046875,,,,,-0.5230841636657715,-41.62123107910156,0.19428136944770813,,,,,7,ARMED
2946.685302734375,,,,,-0.5340781211853027,-42.830467224121094,0.20241843163967133,,,,,7,ARMED
2946.519287109375,,,,,-0.5448156595230103,-44.08610916137695,0.21252216398715973,,,,,7,ARMED
2947.251953125,,,,,-0.554602324962616,-45.38815689086914,0.22491352260112762,,,,,7,ARMED
2948.346435546875,,,,,-0.5665160417556763,-46.74222183227539,0.23813582956790924,,,,,7,ARMED
2949.377197265625,,,,,-0.5788171887397766,-48.14928436279297,0.25001874566078186,,,,,7,ARMED
2954.365478515625,,,,,-0.5899537801742554,-49.60695266723633,0.2613998353481293,,,,,7,ARMED
2955.69970703125,,,,,-0.6005547642707825,-51.1241569519043,0.2762870192527771,,,,,7,ARMED
2955.19873046875,,,,,-0.6125656366348267,-52.6984748840332,0.2872827649116516,,,,,7,ARMED
2953.683349609375,,,,,-0.6249130964279175,-54.33029556274414,0.30290132761001587,,,,,7,ARMED
2957.362548828125,,,,,-0.6384731531143188,-56.02511978149414,0.3192846477031708,,,,,7,ARMED
2958.82177734375,,,,,-0.6499293446540833,-57.78408432006836,0.3372640609741211,,,,,7,ARMED
2957.144287109375,,,,,-0.6611534357070923,-59.60749053955078,0.3555302321910858,,,,,7,ARMED
2959.74072265625,,,,,-0.6716057062149048,-61.497276306152344,0.37635236978530884,,,,,7,ARMED
2960.0673828125,,,,,-0.6816982626914978,-63.4525260925293,0.3970763683319092,,,,,7,ARMED
2957.81298828125,,,,,-0.6912828087806702,-65.47967529296875,0.4197497069835663,,,,,7,ARMED
2957.58642578125,,,,,-0.6998750567436218,-67.5744857788086,0.4418121576309204,,,,,7,ARMED
2956.62548828125,,,,,-0.7106324434280396,-69.74019622802734,0.4642046391963959,,,,,7,ARMED
2951.79296875,,,,,-0.7190322875976562,-71.9795913696289,0.48808181285858154,,,,,31,APOGEE (Açı)
2950.896484375,,,,,-0.7258564233779907,-74.28915405273438,0.5138300061225891,,,,,63,DROGUE DESC
2947.8994140625,,,,,-0.7319290637969971,-76.67031860351562,0.5405372977256775,,,,,63,DROGUE DESC
2949.72607421875,,,,,-0.7374736666679382,-79.11888122558594,0.5695449709892273,,,,,63,DROGUE DESC
2948.655517578125,,,,,-0.7408036589622498,-81.63702392578125,0.5985799431800842,,,,,575,DROGUE DESC
2948.265380859375,,,,,-0.7443928718566895,-84.22411346435547,0.626859188079834,,,,,575,DROGUE DESC
2944.56689453125,,,,,-0.7475886344909668,-86.87629699707031,0.6583465933799744,,,,,575,DROGUE DESC
2943.886474609375,,,,,-0.7499930262565613,-89.58956909179688,0.6936331987380981,,,,,575,DROGUE DESC
2942.54248046875,,,,,-0.7483205795288086,-92.3589096069336,0.7259708046913147,,,,,575,DROGUE DESC
2944.596435546875,,,,,-0.7471532821655273,-95.17945861816406,0.7591332793235779,,,,,575,DROGUE DESC
2944.000732421875,,,,,-0.7440346479415894,-98.04063415527344,0.7941754460334778,,,,,575,DROGUE DESC
2943.080078125,,,,,-0.7392387986183167,-100.93624877929688,0.8282366394996643,,,,,575,DROGUE DESC
2942.644775390625,,,,,-0.7336733341217041,-103.85614013671875,0.8574234843254089,,,,,575,DROGUE DESC
2940.488525390625,,,,,-0.724947988986969,-106.7873306274414,0.8887719511985779,,,,,575,DROGUE DESC
2943.531005859375,,,,,-0.7146540284156799,-109.7162094116211,0.920333981513977,,,,,575,DROGUE DESC
2942.34716796875,,,,,-0.7023171782493591,-112.63055419921875,0.9500327706336975,,,,,575,DROGUE DESC
