time,altitude,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.195,0.6436044086403068,909.6336129219751,-0.016637723427122268,-0.7374144629631278,78.71524736218649,4.622317190064638e-05,-0.0008644157067018289,0.000898990691724386
0.2,0.8148753408812786,909.6531104846441,0.021942742109132295,-0.8088334799629207,78.44577482830074,0.0012548976646826954,-0.00013940608194346171,-0.00067321696039194
0.20500000000000002,1.5105433753771402,909.5908698261551,-0.03757385965541292,-0.9291282331320307,77.9741901223875,-0.0001607896452633638,0.00018849787574221722,0.0001863372018062079
0.21,0.8768284828801305,909.5309525321474,-0.04664019513315588,-0.8110327781680542,77.72467414546641,0.0008540837185390126,0.0018060839367730194,0.00043405600991748664
0.215,1.6018437964043388,909.5196531870317,0.12511353372508072,-0.8769233096484719,77.489970948771,-0.0011867794870921505,0.001865938670146262,0.000596924886853771
0.22,1.5461348852650034,909.4993588973425,-0.0575468278359906,-0.7861656491957327,77.36791289150892,-0.00025665374610946655,-0.0010877718323040275,-0.0009838477538655769
0.225,1.5182356756616961,909.5951301774039,-0.022521136224358786,-0.8645498400249435,77.21891437183449,-0.0006385413247669863,-0.00042818464970620205,-0.00014727146902442312
0.23,1.21258687254663,909.4815940992391,-0.008801410882038594,-0.8766370971494535,76.95687757707414,0.0005111014468839775,0.0014563039366885953,8.665763693295072e-05
0.23500000000000001,1.2264435969165135,909.5546545609194,-0.031350919433027265,-0.7555817753482044,76.88333718343661,0.0009513915342671872,-0.0006332760667141557,0.0015239062653443292
0.24,0.9822308067792924,909.6043946600747,0.040566238122604924,-0.8891656117464953,76.55183574356974,0.001871729270737681,0.0013215230468000573,-0.0005441374716406255
0.245,2.0825554345813613,909.5103583353259,-0.10998511163879196,-0.9017740939941139,76.41641470574706,-0.0005605963168397657,0.0006335442487250283,0.0015607638962561138
0.25,1.7096228322375884,909.502025623877,-0.049462956187844284,-0.9221548985827247,76.20152536889118,-0.0003711920858923572,6.686480565493589e-05,0.0017874797747699546
0.255,1.355753292785509,909.5467308809331,-0.046643870833656974,-0.8549478714468701,76.01387742093084,-0.0002490901275701872,0.0008975013090266594,-0.0018742804297200055
0.26,1.36778499663559,909.5444112940288,-0.09769064216478356,-0.8727342579392687,75.74736930648484,-0.00016728114673310787,-0.0008650981522193331,-3.888683743241163e-05
0.265,1.62589820670016,909.4384830244366,0.03581628170341274,-0.8722274114769463,75.52195882475132,-0.001048054857813553,-0.0011975605539371176,-0.0003405740453309858
0.27,1.6073611571394382,909.3478611243536,0.013152110209523848,-0.9405220059329911,75.3730467491546,-0.001321545755369496,0.001856099423362074,-0.0002714688171893191
0.275,1.4451085114251807,909.4658795840504,0.02725335429919181,-0.7691159872951087,75.20050325900012,-0.0004631760883476528,-7.662202160453997e-05,-0.0012977444135318268
0.28,2.3325353135334868,909.4863233639726,0.020045290175894275,-0.9233242285280503,74.95186984118475,-0.0006982230549854262,-0.002305380237870867,0.0022688258993971673
0.28500000000000003,2.3075697656641556,909.4244282424758,0.06287414543776577,-0.8854794729041519,74.76517280182938,-0.001879672007243723,0.001359929558013541,-0.0004942847275617019
0.29,2.175834972439051,909.4550818810525,-0.14610035200938462,-0.9001513132376721,74.70000803774528,-0.001991413871048163,0.0005016122270342151,-0.0011429392985512676
0.295,2.2412376281921857,909.4582556528936,0.09668522215809852,-0.8079421865937314,74.55590436568079,0.0004932967416807564,0.00019622305949323787,-0.0014128813799585205
0.3,2.3840442452553257,909.3828069439749,-0.02553701806303997,-0.8221608623085953,74.3253759429682,4.4860078102917757e-05,0.001106042899785976,-0.0008466952162950361
0.305,2.56983658150672,909.489479584779,-0.00264618225440697,-0.8080652599080983,74.26377913524944,0.0012310030231650994,-0.0012119855225895787,0.0014317646803440746
0.31,2.2196903444529883,909.3827234184868,0.007574682373698714,-0.9027283606765509,74.18525431045181,-8.239600088276013e-05,0.0007419963573560012,0.0014652135799369608
0.315,1.4919055772803818,909.4134513584961,-0.02051138731963556,-0.8292894739150665,74.21298370602459,-0.0006970238213388004,-8.996088205515103e-05,0.00019957011369837996
0.32,2.6796840615720723,909.3887230734123,0.014477033656161238,-0.9315574211185843,74.17715563836786,0.000433271242166699,0.0003765051794567563,0.0008951652803837526
0.325,2.9082962722063326,909.2467379026007,0.05903731100241316,-0.7683917276431158,74.12333478922407,-9.164364267980653e-05,0.0019268516147984852,0.002385335478906375
0.33,2.6999897143315295,909.3431092626225,0.02331040369513749,-0.9267461843318294,74.1367897425158,0.00014155048755100586,-0.00037706994656203395,-0.0003729289334596669
0.335,2.502741900886779,909.3544027883466,0.044060316679799524,-0.870626958961141,74.17541319600195,0.0011936918550910888,-0.001251599744185105,9.396905904632239e-05
0.34,3.4541188811516728,909.2981369835481,0.025631162460029056,-0.8965958249185982,74.15414652345376,-0.0013289639958710274,-0.0008388499232106675,-0.0009592867971178093
0.34500000000000003,4.399974729786424,909.2786003547631,-0.03899040189561567,-0.8326297913469338,74.18153435556894,-0.00017743170527003714,-0.0007975637787034527,-0.0010864772031337648
0.35000000000000003,3.019041242318586,909.3075328001513,-0.01941981121407452,-0.8605201603337369,74.13197036615992,0.0006516588148254784,0.00034800868686254326,0.0011178705276649983
0.355,2.9521314248564012,909.2581825156174,0.008862326916571735,-0.8806703560802639,74.158876507188,-0.0018528911719547742,0.0005639806451478235,0.00029778562123184706
0.36,3.0687572494638293,909.2743872047713,0.015463501915459765,-0.8993205675640213,74.17373093840146,-0.00048726814451496034,0.0019911964419547508,6.564942525279028e-05
0.365,3.816410142156244,909.2778406671566,-0.06509188395587671,-0.8030248121774592,73.97854057560998,0.00034996056974079547,-0.0003331600541783817,-0.000515610480860897
0.37,3.446155977240835,909.1712548609185,-0.03764728575550385,-0.7772898013707028,74.04996080296588,-0.0010164190829969116,0.0004566226777337919,0.0015098176554063539
0.375,4.585876619042303,909.2314136932617,-0.02520297379885311,-0.8385889598572144,74.09198443915473,-0.0013080454394890347,-0.0001685515835883489,8.750490847268959e-06
0.38,3.7882862182177117,909.2932972467023,-0.12687598530388922,-0.8637195923262749,73.99890195083188,0.000528894004240703,-0.0005569233307597059,-0.00075582329063266
0.385,4.527685037107017,909.1563888941569,-0.05123719589100403,-0.8772434926680941,74.06179591497248,6.783281185406584e-05,-0.0012808696901476587,-0.0008895995060577146
0.39,3.4798887842768886,909.1156729472813,-0.032403533602695524,-0.8648425493071678,74.08027859560005,-0.001042914121947157,0.000650929727081025,-0.00010570436149896493
0.395,3.898526716278192,909.1252210870141,-0.0015174013180227922,-0.8081622973882479,73.99694513265102,0.00028128583796986715,0.0007912101574811894,-0.0014944587672506458
0.4,4.775552016439942,909.2429705660508,-0.02603297513310648,-0.8896284359725495,74.11427333495955,0.0014273398824752607,-0.0006456671558671425,-0.0003139258447681762
0.405,5.382401507358033,909.284634821088,-0.038555241037784176,-0.8450697052799235,74.31518448277072,-0.000397622335675637,-0.0014260335303209538,0.0004877472135701253
0.41000000000000003,4.935674813058958,909.2502784012015,-0.03725720074911561,-0.9306063749732517,74.33307870575352,-0.0023608459643242774,0.00011968210116536121,-0.00045690090979275556
0.41500000000000004,5.6148994593055885,909.1837990676729,0.019930209685034634,-0.8852926908630155,74.508369637102,0.001154671975641264,-0.0006226792862768847,0.00015960901492086127
0.42,5.049984618791559,909.1800644231213,0.018567915575490937,-0.8008317709355385,74.46012098442694,-0.00022655067965926252,-0.0010929745723651852,-0.0005135365661202837
0.425,4.9839732543347575,909.0133457386823,-0.004841098511448009,-0.9548119212232161,74.61951205715314,-0.00039881045790989683,0.0024200830234961876,-0.0008508032760011802
0.43,4.416599305580487,909.1792304997135,0.0034326101565173785,-0.5907348245320789,74.7628264350842,0.0004921954080468211,0.0009261971857027937,0.0015550425000394013
0.435,5.761522749343094,909.1169815583901,0.02169915839229849,0.05362719385465482,74.92137938469493,-0.0005295410755497046,0.0016654854263677037,0.001188975289500268
0.44,5.477910717341417,909.1146736039946,-0.0800376939409064,0.11228122135761287,74.92863674411407,0.0009153334444294749,0.00037769952091626553,0.00018141084430864515
0.445,6.109622406175325,909.0804643056376,-0.0019602959837485908,-0.042441825090341036,75.09175101392154,-0.0008195573487338474,0.0006785958075619918,-0.0003049178812264349
0.45,5.454171766336237,909.0807314451018,-0.06077050127596405,-0.021665937744353294,75.26219553214305,0.0010475559923046323,0.0012424412597890596,0.0014397802391905965
0.455,5.350524079767603,909.0201363354823,0.023216951534502657,0.01458712332808472,75.40989225188399,-0.0034155193701257366,-0.0004664033524325827,-0.0008646182156472594
0.46,6.799099603536432,909.0251082825598,-0.05998504538918719,0.09738660377276163,75.48167144624135,-0.0002597023741889921,0.000860551004747476,-4.049574475837652e-06
0.465,5.902948949634259,909.0027562776589,0.020183794873125754,-0.039110781775138125,75.67533343587958,-0.0027414520179077583,0.0008452650000506282,0.0001360769828565804
0.47000000000000003,5.635172866222752,908.9586059288221,0.05822679941192163,0.008028887154845031,75.72066313840668,-0.0011748448746490973,0.0007578155241376571,6.065394070462582e-05
0.47500000000000003,7.243722936855579,908.940626569648,-0.011582150222891694,-0.08724925705822845,75.90588554434778,0.0010004143447904378,0.001219757762894185,-0.0022985772241650446
0.48,5.138829977458885,908.9186899818931,-0.009414714432362487,-0.04296805926593458,76.03607607736741,-0.00042148862088096456,-0.00016462403116052044,0.0006264621178950538
0.485,6.763518950473175,908.9178341931064,0.0033758466887091982,-0.03175533387347509,76.1667500943999,0.0022571873696937976,0.0005437443216750675,-0.0003282343284738109
0.49,6.766468872930905,908.8303809519821,4.457274304996714e-05,0.004922438541468091,76.24531572086578,-0.0003870969761060243,-0.0012413882364973878,-0.00034931921070036266
0.495,6.874802394657863,908.9027966497598,0.009087180678202637,0.07601980209408547,76.35526913221481,-2.34667470176963e-05,-0.001760243515727142,0.0017719834085297165
0.5,6.950949520601936,908.822661140644,-0.02186921572086855,0.018833470979527134,76.43485783589414,0.00042186413033918767,0.0006807461783028646,-0.0004668819254486589
0.505,6.28371299682226,908.7855738480432,-0.043007195598660994,0.023445844227461564,76.47068497150295,0.002122562259079852,0.0005618781808107959,0.0006371716762380013
0.51,7.962285634864856,908.8862558604453,-0.030090559527240143,0.029274358571596482,76.57122002171714,-0.0005186800647348492,-0.0009986141338196829,-0.0006478937416303447
0.515,7.386504868935933,908.8007095978877,0.040706292937976084,0.0013097175791199787,76.63695794188793,-0.0018033400707703003,-0.0005027989384733013,-0.0008480631815500905
0.52,7.878033585945875,908.7572111400766,0.021834783007339455,-0.11654356118102938,76.68770827135663,0.0005945536275143212,-0.0019415320291315233,-0.0003333930042512759
0.525,7.579637461216317,908.7691156527287,0.029367485348041338,0.058496182716432976,76.6498993224258,-0.000418216559487292,0.0002356676727311758,-3.387105798408581e-05
0.53,8.45185872304543,908.7137578618275,-0.0009157137874807649,-0.022387833590300672,76.78017255873276,-0.0007072685952058421,0.00042845551018961197,0.00041283099870806985
0.535,8.701714153405801,908.7509727016089,-0.029054374785715875,0.03709235631012274,76.79148785219888,-0.000312509146350017,0.0003870063305268596,-0.0010908945576442685
0.54,8.84670348808641,908.7907098837528,0.03407217542422721,-0.0360642276247872,76.78108251329375,-0.0010423506915913838,-0.00022133983803578828,-6.538758069761932e-05
0.545,7.090780818417455,908.7048243232457,0.012752286378295796,0.006897467037076919,76.82124493547322,-0.0010648698238759885,-0.0008544233035444843,-0.0010562082331226248
0.55,9.450062307928794,908.7110471930239,-0.07144077369735242,0.08421797423252855,76.89470322350682,-0.001514897535134724,0.0019757000670525882,-0.0028632964301286024
0.555,8.170975651446634,908.7101747412461,0.032478632531449496,-0.05527684348641176,76.90999780834365,-0.00231741797277909,0.0010506468062797848,1.2918907538062748e-05
0.56,8.444334596077233,908.6695976795365,0.036793720150087875,-0.05885102711958416,76.95978877566436,0.0004155050174379437,-0.0006728482603196374,0.0010834506030274976
0.5650000000000001,8.535470867613705,908.565718668684,-0.06028658598512274,-0.16587245464021463,77.09195583468157,0.00021229071504723113,0.0015087773498714712,0.00016387790842098133
0.5700000000000001,9.297380175578883,908.575614233466,0.04352073256200808,-0.03300829541752724,77.14454221480857,-0.0020899413542441367,0.0006878116152924023,-4.697756130733903e-05
0.5750000000000001,9.296402887849872,908.6317667341922,-0.05729453200571748,-0.07788387329281661,77.10348841043675,-0.002430824498282496,-0.0009641255610558611,0.00013300777655900927
0.58,9.623961768161118,908.6247054920298,0.09493492467988898,0.023292846413784388,77.08024809780139,-0.0020215343717783912,6.894931497854241e-05,-0.00052062516896059
0.585,9.762809639931824,908.534832709386,-0.0073924618373745685,-0.042847640633682044,77.12170843817881,-7.219395375105634e-06,-0.0005816771380718475,0.0011446756648466764
0.59,9.731921241561981,908.5765530835971,-0.12509265760714444,0.07906789428059544,77.19964439825833,-0.002245155874986357,2.1471699165745344e-05,-0.0011185289841163174
0.595,10.139285444515478,908.4794149955136,-0.03279487054276491,-0.057585207055368154,77.26255969322388,-0.001221111981636539,0.0012899972214913827,-0.0027271723863653914
0.6,10.183479520457524,908.5448717003276,-0.007328521335023504,0.03588464841631092,77.11028266381476,-0.0032840682360084196,-0.0009644406589463046,0.0012071646551975936
0.605,10.06143599469103,908.4755579780424,0.008336482256916694,0.04961777059113974,77.22778288220648,-0.00233348475668122,0.0013271954541198,0.0001892940772604131
0.61,10.544577389680498,908.5015178252454,0.05822119500520502,-0.040790754940937764,77.37643671115609,-0.0023387448966132574,-0.0007958487053014217,-0.0023437052148623863
0.615,11.007253015591727,908.4033251082348,0.0907608918083841,0.07361078771828673,77.34657378623108,-0.0027262699635166596,0.0016664193762592038,-0.0010399948613637382
0.62,11.42420460227404,908.3472731073424,0.0456983857677712,-0.06417278776576849,77.3797629239393,-0.00025828111618413107,-0.000853093872615831,-0.000980189212704859
0.625,11.233725164985643,908.3971871216339,-0.006374254312137957,-0.08359226455372903,77.47309783359317,-0.0024067680445150103,-0.0015551446920664927,-0.0004454666665743499
0.63,11.378753663295765,908.4221697112926,-0.013500582221616039,-0.015677408881071782,77.4364679447681,-0.0015783876062024451,-0.00012963936055718813,0.00036529445734021995
0.635,11.982844625622034,908.390845679972,0.050167634496879096,0.005573284564742823,77.44807210618717,-0.0016936882295603244,0.00011679227645291272,0.0015773830343620637
0.64,11.927926442651213,908.4177003729432,0.08669627615704024,-0.09327057972185265,77.52966867604827,-0.002685857214078825,0.001013549450054505,-0.0010219497602229123
0.645,11.970044586286626,908.3011640486452,-0.07433144322502211,-0.02192311074321032,77.62325125731248,-0.0041452124098481915,0.0003604835875621091,0.0007589041155904593
0.65,12.474822404653034,908.3094841046917,0.019905844473381354,0.0018815034458123138,77.6550374761409,-0.004096963003247557,0.0004341070009809776,0.0015541027807939548
0.655,12.778190923835547,908.3503042962678,0.013587718892399611,0.03950915510352286,77.6898286475657,-0.002013191679827505,0.0002411199914822138,-0.00044866904495554364
0.66,12.666847814113096,908.1860588549152,0.049066226848307345,-0.08328722996852267,77.78253171991084,-0.0033546735480776855,-0.001796206463615612,-0.0001878857943569781
0.665,12.978036435741943,908.3215072841946,0.01990433535677885,-0.050296949266389966,77.64313899043037,-0.0026332482034062236,-0.0014177108382459223,0.000879715560821463
0.67,13.418918829204932,908.244673250971,-0.11615696325542063,-0.011023506167348138,77.78344560537715,-0.0016806451902301968,0.00019402417464776137,0.00020036440119327835
0.675,13.249646121370382,908.3378269032265,0.043008371902388196,-0.006264535639648603,77.82147665723656,-0.004906684042791437,0.0013442925859413243,0.0018704832159750133
0.68,13.966531098141322,908.1479204073598,-0.03742557201500153,-0.10243893308045443,77.79804435153638,-0.003453336448708891,0.0015693632260039324,0.0015873606424587816
0.685,14.380834902885438,908.0878839077033,-0.024568683245089172,-0.07618099959418535,77.90161483961538,-0.0037644416802060056,-0.0008148952037297796,0.0004945656214872989
0.6900000000000001,13.921634484372303,908.1233880287991,-0.03496468771641245,0.006425344043700345,77.91681775568664,-0.003201725283546403,0.00011380708242777553,-0.0006412444067691765
0.6950000000000001,14.088810825999502,908.0350139941868,0.016561428302519107,-0.022877237589401297,77.98174243637621,-0.003985756838512705,-0.0019932368143532175,-0.00046386889258459953
0.7000000000000001,14.422991884174511,908.0481673374647,0.05864394210777093,0.04486733853509463,77.98520832780142,-0.0055993306191825815,0.0028741677179206036,-6.493468213793637e-05
0.705,15.333465577143016,907.9422719667953,0.04669848586924831,-0.015981288633407774,77.99281934367716,-0.004815567058567528,0.0002496633696957979,0.00013278692701162572
0.71,15.397104212142386,907.96529542518,-0.08731254782107474,0.018061264708977877,77.99753277721128,-0.0028066496311228008,-0.0009798527933379184,-0.0006930475958659765
0.715,15.222923520098263,908.0088728669699,0.015462322408344793,-0.03096941737921218,78.16817323030426,-0.004032702380346323,-0.00012795546337461417,-0.0007601790079448574
0.72,14.730064888661436,907.9995030141599,-0.022228352849693052,0.008977015028999679,78.11196246882285,-0.004708214612334534,-0.0006764629361517492,0.0009410262285831497
0.725,15.563218379620183,907.9458140576003,0.045970708049717396,-0.0347226981996158,78.15042594520244,-0.004890133656828305,0.0009663730281998436,-0.00018876006156392196
0.73,16.277086685235837,907.9653796913286,-0.033794245676331366,0.04840538245035121,78.15063521231282,-0.005090291999362573,0.00043843369131613103,-0.0001502351882325611
0.735,15.28673092059854,907.9012361099477,-0.022740627658470576,-0.01356514420007368,78.30100482314627,-0.004995925731930214,6.478487873524853e-05,0.00029457401419907516
0.74,15.889034382306953,907.8292490061675,0.03086434732938976,-0.0021948456039750167,78.28325776461485,-0.00624374775498456,-0.0011042055972688798,-0.00013184562535923104
0.745,16.259984155814667,907.748120879914,-0.051052826758020975,-0.12389284783949231,78.36665056357333,-0.0058659281776932085,0.00042349678213225424,-0.001100620784346291
0.75,16.450981803475486,907.8848216750985,-0.029821081240888305,-0.016437691814601495,78.3809700389236,-0.0053188117011705545,-0.0004877432556782895,-0.0013553779405600585
0.755,16.90603885193361,907.8643965031125,0.009509168937972582,-0.0483375522358568,78.3502424056121,-0.005478611426963164,-0.0006252047917766415,0.00035104954126051463
0.76,16.5337178331398,907.7674355414376,0.030226041593741978,0.03223020039668367,78.50335695965985,-0.006252764147509972,-0.0005349421108692578,-0.0017168911360249091
0.765,17.562223856293013,907.7172315974343,-0.010728440980159628,-0.055912621087765874,78.47957151788135,-0.006222880006844498,-0.00045608127513509385,-0.0009862813272901564
0.77,17.341110864016226,907.6366043323775,-0.07538559133182159,-0.05087136845701179,78.47703721533716,-0.007448620118404948,0.000598150462793022,0.0012247449355151526
0.775,18.043257814287767,907.6650036078047,0.07101473366720792,-0.05927173371258028,78.58088809834726,-0.007610169043308485,-0.0007508892205308476,2.53080906962037e-05
0.78,17.273884566744915,907.7082038330088,-0.044966575381235066,0.010632554352869687,78.56017875710471,-0.00917601577105884,6.277070329763039e-05,-0.0006489463004360565
0.785,18.080495683374185,907.6356798752453,0.02728742477657466,-0.062028948911651234,78.62221627062358,-0.0076452654108320585,0.0004538761513174826,-0.0014802028863314118
0.79,18.312247671963632,907.6399557398033,0.007256141296631474,-0.04848127948956733,78.69220338575876,-0.009191218034237215,0.0002184267221715298,-0.0007399195029409591
0.795,19.192626013459474,907.6065015540771,-0.09834523311062732,-0.0019747886660069387,78.73623951828431,-0.007330483955433197,0.00198589936705492,-0.0011706462159361561
0.8,18.818201753991236,907.4912208964975,-0.0379208826340796,-0.056230178586147025,78.68443637200164,-0.008312628249958575,-4.5922343893252726e-05,-0.0010126334745441598
0.805,19.023081723172286,907.5889756326903,-0.003959555798098565,-0.038780849090597654,78.79631994716111,-0.008512554021406583,0.0017381819467732619,4.2565342397621625e-05
0.81,19.72883361653851,907.4601634502199,0.0063012861681495174,-0.049402081807007045,78.8235910116504,-0.008857821852377719,-0.001346565261016467,-0.00019867286615030756
0.8150000000000001,19.3938002455202,907.4320330853564,0.030570270402150265,-0.06023950865825595,78.83252240723839,-0.01027013964478984,-0.0005241016194047132,-0.0004891122179756045
0.8200000000000001,20.364527632363817,907.4490931344544,-0.1370260896482366,0.05220534501984505,78.91275196325492,-0.010632205105164822,0.00022697393871844515,0.0006734311969760638
0.8250000000000001,20.298297619764806,907.4851372036663,-0.030118339919918226,0.01762155847208556,78.92686629012049,-0.00953336984848692,-0.001913120558436455,-0.0007503185806775249
0.8300000000000001,20.530565848328557,907.4154701274152,-0.015006805592646801,0.035100879553099644,78.84533512386928,-0.009684111262297264,-0.0018313051053018906,0.00024222999074527887
0.835,21.288940643581093,907.4331496156885,0.027423938443051642,-0.09049949782443954,79.0374475001827,-0.008333805991928536,-0.0018585540230606186,0.0001387741516044857
0.84,20.65461884699426,907.2703214630571,-0.07536990796612679,-0.04404498215894315,79.07609601787237,-0.0124199280361129,-7.2106567282099e-06,-0.0006253715556555012
0.845,21.17954952797811,907.266205622849,0.03669210547730101,-0.007777367503802531,78.98940956741141,-0.01003585404475573,0.0004565257484884945,0.0005463938152759213
0.85,22.268113992959766,907.2847523586581,-0.1175613309593955,-0.06913527959283829,79.14215981316707,-0.010401279048109374,-0.0004419079346075218,-0.00044700292719757615
0.855,21.428874745027603,907.3473137982274,-0.09002209877811716,0.046889432105433546,79.098210680909,-0.010712542283305941,-0.0004918487448849389,0.0006668038375283053
0.86,23.038156531962027,907.1618163918329,-0.015184997933460655,-0.044403427846553684,79.15492687657165,-0.011880359949098836,-0.0012439600865644688,-0.0005977817338247065
0.865,22.991172108809355,907.2190943257457,-0.003051664275523487,-0.07152879340266541,79.2241971669941,-0.01236259350086723,0.0023908624609361253,-0.0006589736490036993
